user_id,citing
5656,10.1016/j.bdr.2017.10.003
5657,10.1371/journal.pone.0147152
5658,10.1371/journal.pone.0147216
5659,10.1016/j.bdr.2018.03.001
5660,10.1016/j.bdr.2018.04.001
5661,10.1371/journal.pone.0147805
5662,10.1007/978-3-319-28361-6_9
5663,10.1016/j.wjam.2020.11.004
5664,10.1016/j.jss.2015.11.025
5665,10.1016/j.jss.2020.110744
5666,10.1016/j.jss.2015.06.015
5667,10.1007/978-3-319-28860-4_10
5668,10.1080/17513057.2018.1542018
5669,10.1007/978-1-4614-3514-3_12
5670,10.1007/978-3-319-29228-1_16
5671,10.1007/s00354-016-0206-1
5672,10.1007/s00354-019-00065-z
5673,10.1016/j.biopsych.2018.09.010
5674,10.1080/17524032.2014.983536
5675,10.1080/17524032.2018.1430600
5676,10.1371/journal.pone.0148615
5677,10.1007/978-1-4614-4139-7_6
5678,10.1016/j.jtbi.2015.07.020
5679,10.1371/journal.pone.0150994
5680,10.1371/journal.pone.0151784
5681,10.1016/j.fishres.2018.04.008
5682,10.1016/j.jss.2019.05.001
5683,10.1016/j.jtrangeo.2017.04.006
5684,10.1016/j.biopsych.2016.08.009
5685,10.1371/journal.pone.0153539
5686,10.1080/1206212x.2016.1210280
5687,10.1016/j.jtrangeo.2018.05.017
5688,10.1371/journal.pone.0154404
5689,10.1371/journal.pone.0154509
5690,10.1016/j.biortech.2019.121881
5691,10.1371/journal.pone.0154655
5692,10.1080/18756891.2013.773175
5693,10.1080/18756891.2013.819179
5694,10.1080/18756891.2013.823004
5695,10.1080/12460125.2014.886495
5696,10.1371/journal.pone.0155320
5697,10.1016/j.jvlc.2017.03.004
5698,10.1002/asi.24433
5699,10.1371/journal.pone.0156028
5700,10.1371/journal.pone.0156091
5701,10.1080/19186444.2017.1401207
5702,10.1080/19312458.2011.624873
5703,10.1371/journal.pone.0156505
5704,10.1080/19312458.2019.1639145
5705,10.1371/journal.pone.0157243
5706,10.1177/0022002712453708
5707,10.1016/j.biosystems.2011.09.006
5708,10.1177/0022002716649232
5709,10.1016/j.biosystems.2018.09.009
5710,10.1016/j.jtbi.2015.07.005
5711,10.1016/j.jwb.2017.01.006
5712,10.1007/978-3-319-30265-2_15
5713,10.1016/j.knosys.2013.06.014
5714,10.1016/j.knosys.2013.08.003
5715,10.1016/j.knosys.2015.01.001
5716,10.1016/j.knosys.2016.09.029
5717,10.1016/j.knosys.2017.11.035
5718,10.1016/j.knosys.2018.04.026
5719,10.1016/j.knosys.2019.06.030
5720,10.1016/j.knosys.2019.105092
5721,10.1016/j.knosys.2020.105935
5722,10.1016/j.knosys.2020.106670
5723,10.1007/978-3-319-30569-1_10
5724,10.1007/978-3-319-30569-1_18
5725,10.1016/j.knosys.2015.05.006
5726,10.1016/j.knosys.2017.02.018
5727,10.1016/j.knosys.2018.06.025
5728,10.1016/j.knosys.2020.106693
5729,10.1016/j.knosys.2020.106734
5730,10.1016/j.laa.2015.06.013
5731,10.1080/19386389.2018.1538610
5732,10.1016/j.jtrangeo.2018.05.002
5733,10.1016/j.jtrangeo.2019.102619
5734,10.1007/978-3-319-31018-3_2
5735,10.1016/j.jup.2018.06.003
5736,10.1016/j.jvacx.2019.100019
5737,10.1016/j.biosystems.2016.04.008
5738,10.1016/j.jvlc.2017.03.008
5739,10.1371/journal.pone.0157988
5740,10.1371/journal.pone.0158161
5741,10.1103/physrevx.3.021016
5742,10.1016/j.knosys.2017.12.007
5743,10.1371/journal.pone.0158247
5744,10.1103/physrevx.4.011047
5745,10.1016/j.knosys.2019.105249
5746,10.1016/j.jvlc.2014.12.007
5747,10.1016/j.leukres.2019.02.005
5748,10.1016/j.bpj.2018.07.041
5749,10.1103/physrevx.5.021006
5750,10.1177/0022146518790935
5751,10.1080/13510347.2017.1289179
5752,10.1016/j.bpsc.2016.07.008
5753,10.1371/journal.pone.0159161
5754,10.1371/journal.pone.0159354
5755,10.1371/journal.pone.0160214
5756,10.1016/j.knosys.2013.01.004
5757,10.1016/j.knosys.2014.04.036
5758,10.1016/j.knosys.2014.11.010
5759,10.1016/j.knosys.2016.05.017
5760,10.1016/j.knosys.2016.07.027
5761,10.1016/j.knosys.2017.10.007
5762,10.1016/j.knosys.2017.11.011
5763,10.1016/j.knosys.2020.106256
5764,10.1016/j.knosys.2012.05.021
5765,10.1016/j.knosys.2018.03.002
5766,10.1016/j.knosys.2018.07.037
5767,10.1016/j.knosys.2018.08.033
5768,10.1016/j.knosys.2018.10.005
5769,10.1371/journal.pone.0162855
5770,10.1016/j.knosys.2019.105377
5771,10.1007/s00382-018-4597-1
5772,10.1016/j.knosys.2020.105626
5773,10.1016/j.knosys.2020.105678
5774,10.1016/j.labeco.2014.05.003
5775,10.1371/journal.pone.0163914
5776,10.1016/j.landusepol.2019.104194
5777,10.1371/journal.pone.0165459
5778,10.1016/j.bpsc.2020.11.012
5779,10.1016/j.yebeh.2016.02.032
5780,10.1371/journal.pone.0166914
5781,10.1016/j.bpj.2017.01.006
5782,10.1016/j.bpj.2018.12.007
5783,10.1007/978-3-319-31753-3_15
5784,10.1177/0022343314558700
5785,10.1177/0022343317711242
5786,10.1016/j.brainres.2014.05.037
5787,10.1007/978-3-319-31861-5_3
5788,10.1007/978-3-319-31863-9_1
5789,10.1002/rrq.184
5790,10.1016/j.future.2016.04.009
5791,10.1016/j.future.2016.06.033
5792,10.1016/j.bspc.2018.02.018
5793,10.1016/j.future.2020.10.004
5794,10.1002/sam.10133
5795,10.1007/978-3-319-32372-5_13
5796,10.1371/journal.pone.0167781
5797,10.1080/19479832.2017.1375029
5798,10.1371/journal.pone.0168125
5799,10.1016/j.buildenv.2019.04.035
5800,10.1016/j.mad.2020.111392
5801,10.1371/journal.pone.0169355
5802,10.1016/j.mam.2017.07.002
5803,10.1080/13563467.2019.1669549
5804,10.1016/j.bspc.2017.10.006
5805,10.4103/jpi.jpi_20_18
5806,10.1016/j.cag.2019.08.006
5807,10.1007/978-1-4614-6729-8_10
5808,10.1007/978-1-4614-6729-8_11
5809,10.1007/978-1-4614-6729-8_13
5810,10.1007/978-1-4614-6729-8_7
5811,10.1007/978-1-4614-6729-8_8
5812,10.1007/978-1-4614-6729-8_6
5813,10.1371/journal.pone.0173347
5814,10.1371/journal.pone.0174671
5815,10.1371/journal.pone.0174963
5816,10.1371/journal.pone.0175687
5817,10.1007/978-3-319-32942-0_3
5818,10.1016/j.giq.2019.02.005
5819,10.1007/978-3-319-33609-1_32
5820,10.1007/978-3-319-33630-5_13
5821,10.1016/j.matpr.2020.04.236
5822,10.1080/13614568.2011.598952
5823,10.1002/sctm.17-0004
5824,10.1007/978-1-4614-7163-9_110151-1
5825,10.1007/978-1-4614-7163-9_110153-1
5826,10.1007/978-1-4614-7163-9_110185-1
5827,10.1007/978-1-4614-7163-9_138-1
5828,10.1007/978-1-4614-7163-9_224-1
5829,10.1007/978-1-4614-7163-9_255-1
5830,10.1007/978-1-4614-7163-9_26-1
5831,10.1007/978-1-4614-7163-9_29-1
5832,10.1007/978-1-4614-7163-9_299-1
5833,10.1007/978-1-4614-7163-9_315-1
5834,10.1007/978-1-4614-7163-9_350-1
5835,10.1007/978-1-4614-7163-9_374-1
5836,10.1007/978-3-319-34111-8_25
5837,10.1016/j.ccell.2020.06.006
5838,10.1007/978-1-4614-7485-2_3
5839,10.1371/journal.pone.0177712
5840,10.4137/ebo.s38546
5841,10.1016/j.mcm.2013.03.005
5842,10.1016/j.media.2020.101847
5843,10.1371/journal.pone.0181405
5844,10.1371/journal.pone.0181870
5845,10.1080/13658816.2014.906040
5846,10.1080/13658816.2014.964247
5847,10.1371/journal.pone.0182603
5848,10.1080/13658816.2015.1137298
5849,10.1080/13658816.2017.1418878
5850,10.1080/13658816.2018.1434889
5851,10.1080/13658816.2018.1556395
5852,10.1080/13658816.2018.1563298
5853,10.1080/13658816.2019.1603386
5854,10.1080/13662716.2018.1538872
5855,10.1371/journal.pone.0184821
5856,10.1177/0047287517706262
5857,10.1177/0047287517708256
5858,10.1080/21681376.2014.891649
5859,10.1080/13675567.2018.1526262
5860,10.1007/978-3-319-39294-3_12
5861,10.1016/j.mex.2019.05.037
5862,10.1007/978-3-319-39315-5_4
5863,10.1007/s00415-015-7750-3
5864,10.1080/13683500.2018.1564739
5865,10.1007/978-3-319-39812-9_6
5866,10.1016/j.cell.2016.07.054
5867,10.1016/j.cell.2016.11.039
5868,10.1007/978-3-319-40159-1_29
5869,10.1080/1369118x.2014.952659
5870,10.1080/23249935.2017.1312632
5871,10.1016/j.micron.2018.10.005
5872,10.1016/j.ifacol.2015.08.168
5873,10.1080/23268743.2014.888214
5874,10.1371/journal.pone.0187164
5875,10.1016/j.micpro.2017.08.002
5876,10.1371/journal.pone.0187603
5877,10.1016/j.celrep.2019.04.075
5878,10.1371/journal.pone.0187715
5879,10.1016/j.cell.2013.08.030
5880,10.1371/journal.pone.0188655
5881,10.1371/journal.pone.0188702
5882,10.1371/journal.pone.0190110
5883,10.1371/journal.pone.0191604
5884,10.1371/journal.pone.0191625
5885,10.1016/j.cell.2019.01.017
5886,10.1016/j.cell.2020.05.006
5887,10.1016/j.cell.2020.06.001
5888,10.1016/j.molcel.2018.06.044
5889,10.1016/j.celrep.2020.02.036
5890,10.1016/j.mlwa.2020.100019
5891,10.1016/j.cels.2020.10.010
5892,10.1016/j.cels.2020.11.008
5893,10.1016/j.cell.2015.05.047
5894,10.1371/journal.pone.0194079
5895,10.1016/j.cell.2017.04.014
5896,10.1016/j.cell.2018.09.032
5897,10.1016/j.cell.2019.09.023
5898,10.1016/j.cell.2020.11.028
5899,10.1016/j.celrep.2019.06.073
5900,10.1080/23746149.2018.1527723
5901,10.1016/j.cels.2018.11.005
5902,10.1016/j.cels.2020.04.005
5903,10.1016/j.cels.2020.09.007
5904,10.1016/j.ijdrr.2019.101176
5905,10.1016/j.molcel.2019.01.006
5906,10.1016/j.chaos.2015.07.014
5907,10.1007/978-3-319-40515-5_3
5908,10.1007/978-3-319-40581-0_55
5909,10.1016/j.celrep.2017.08.012
5910,10.1007/978-3-319-40700-5_14
5911,10.1016/j.celrep.2017.11.059
5912,10.1007/978-3-319-40803-3_9
5913,10.1016/j.celrep.2020.108268
5914,10.1016/j.celrep.2020.03.027
5915,10.1080/24694452.2017.1407630
5916,10.1016/j.celrep.2020.107658
5917,10.1016/j.cels.2019.05.007
5918,10.1016/j.cels.2019.07.012
5919,10.1016/j.celrep.2020.108124
5920,10.1080/24694452.2019.1592660
5921,10.1007/978-3-319-41321-1_6
5922,10.1007/978-3-319-41718-9_10
5923,10.1371/journal.pone.0195110
5924,10.1371/journal.pone.0195226
5925,10.1016/j.chaos.2012.02.006
5926,10.1016/j.chaos.2018.01.010
5927,10.1371/journal.pone.0195644
5928,10.1016/j.chaos.2020.110185
5929,10.1016/j.chaos.2020.110357
5930,10.1371/journal.pone.0195874
5931,10.1371/journal.pone.0195993
5932,10.1016/j.ces.2017.06.043
5933,10.1371/journal.pone.0196447
5934,10.1016/j.chb.2016.07.030
5935,10.1016/j.chb.2018.07.003
5936,10.1016/j.chaos.2017.05.041
5937,10.1016/j.chaos.2018.01.025
5938,10.1108/978-1-78756-983-620191003
5939,10.1371/journal.pone.0199072
5940,10.1016/j.chb.2017.09.001
5941,10.1016/j.chb.2018.06.004
5942,10.1016/j.chb.2018.07.039
5943,10.1016/j.chb.2019.03.022
5944,10.1016/j.chb.2020.106568
5945,10.1371/journal.pone.0199845
5946,10.1016/j.molmed.2017.04.006
5947,10.1016/j.molp.2020.10.012
5948,10.1108/ajim-12-2015-0205
5949,10.1016/j.chaos.2018.12.032
5950,10.1016/j.chaos.2020.109923
5951,10.1016/j.chaos.2020.110101
5952,10.1371/journal.pone.0201879
5953,10.1016/j.chb.2015.03.012
5954,10.1016/j.cherd.2019.08.015
5955,10.1016/j.chemolab.2019.05.011
5956,10.1016/j.yrtph.2020.104834
5957,10.1007/978-3-319-42089-9_25
5958,10.1007/978-3-319-42345-6_7
5959,10.1007/978-3-319-42620-4_18
5960,10.1007/s00429-013-0634-3
5961,10.1007/s00429-014-0795-8
5962,10.1016/j.ijmedinf.2020.104274
5963,10.1007/s00429-016-1338-2
5964,10.1007/s00429-017-1378-2
5965,10.1007/s00429-017-1438-7
5966,10.1016/j.cie.2017.09.043
5967,10.1016/j.nahs.2020.100899
5968,10.1016/j.cities.2018.10.012
5969,10.1371/journal.pone.0205284
5970,10.1016/j.ijpe.2014.12.037
5971,10.1016/j.ijpe.2015.01.003
5972,10.1016/j.net.2020.01.033
5973,10.1016/j.cities.2019.102406
5974,10.1016/j.cjche.2018.08.027
5975,10.1016/j.cities.2016.08.008
5976,10.1016/j.cities.2019.01.006
5977,10.1007/978-3-319-44350-8_17
5978,10.1016/j.inffus.2020.05.009
5979,10.1016/j.infsof.2016.01.004
5980,10.1016/j.ins.2015.06.032
5981,10.1016/j.ins.2015.07.046
5982,10.1016/j.ins.2016.03.028
5983,10.1016/j.ins.2016.06.025
5984,10.1016/j.ins.2017.10.019
5985,10.1016/j.ins.2018.03.036
5986,10.1587/transcom.2017ebi0003
5987,10.1587/transcom.2017ebp3303
5988,10.1587/transcom.2018nvp0005
5989,10.7717/peerj-cs.107
5990,10.7717/peerj-cs.189
5991,10.7717/peerj-cs.32
5992,10.7717/peerj.1525
5993,10.7717/peerj.155
5994,10.7717/peerj.2676
5995,10.7717/peerj.2990
5996,10.7717/peerj.3321
5997,10.7717/peerj.4303
5998,10.7717/peerj.4323
5999,10.1587/transinf.2015edl8160
